gene,id,z
DEF8,6030,0.719181
ISCU,4908,0.719326
GLS2,5305,0.720153
SNX9,5740,0.72025
TRIP10,3577,0.720675
BGN,274,0.721626
TMEM237,7162,0.722039
HIST1H2AC,3180,0.722816
CDKN2A,455,0.723141
SMIM10L1,9998,0.723285
ACVR1,37,0.723473
RRM1,2482,0.723505
DDX17,4194,0.723654
ZEB2,3842,0.724132
TOMM7,5957,0.72434
DHX33,6590,0.724868
LCMT1,5749,0.724902
LUC7L,6382,0.725054
ALOX5AP,110,0.728699
LUZP2,9610,0.729149
EIF2D,787,0.729194
YIPF1,5911,0.729748
GCAT,4901,0.730432
TRAPPC11,6967,0.73104
MORC4,7370,0.731268
ZNF615,9523,0.732906
TMEM74B,6267,0.733527
ISCA1,7680,0.733901
ZBED3,7905,0.735012
PITPNM1,3717,0.735669
MMADHC,5321,0.736225
DENND3,4622,0.736587
HAUS4,6066,0.73777
SGSM3,5356,0.737894
RMI1,7489,0.738141
MCM5,1630,0.738758
TMED10,4404,0.738971
MITD1,8717,0.739005
RAD51D,2325,0.739222
MFSD14A,7083,0.740654
ASTN2,4786,0.740794
SCN2A,2515,0.740907
LRPPRC,3993,0.743168
THNSL2,6237,0.74437
CDR1,460,0.745149
FLNA,951,0.746467
CRELD1,7205,0.748247
MAOB,1605,0.748972
GPR62,8556,0.749002
KIAA1522,6832,0.749726
BMPR1A,285,0.750176
KCNJ9,1462,0.750406
GTF2H2B,9966,0.751092
SLF2,6398,0.751168
TMEM59L,5028,0.751949
CLDN15,5017,0.752189
GMFG,3688,0.75303
DUS4L,4438,0.753109
KLF7,3278,0.753445
RPL23,3592,0.753774
C16orf72,5396,0.753993
USP7,3099,0.755377
CAMK2N1,6302,0.755518
PABPC1L2B,9954,0.756063
PDGFB,1976,0.756453
KIAA1211L,9666,0.756467
DHRS11,7274,0.756712
RCC1L,7643,0.75737
WDFY2,8492,0.760376
C1orf43,5081,0.760433
SPART,4717,0.761427
ITGA2B,1407,0.761826
CORO6,8056,0.761945
UBA7,2931,0.76201
GMFB,1070,0.76202
TRIM67,9884,0.762166
ATP4A,217,0.764186
NPHP1,1860,0.765337
ARHGEF4,5531,0.765591
SPRY2,4065,0.765885
CNGB1,536,0.76592
RIC8A,6962,0.765963
ALG13,7435,0.766654
PSORS1C1,9178,0.767017
CARD10,5434,0.768097
ARHGAP17,6159,0.768552
TRPV5,6540,0.76915
SQSTM1,3398,0.769892
ZSWIM3,8856,0.770453
CFAP206,9049,0.771435
UBP1,2942,0.771783
TRIM8,7662,0.771998
NME5,3185,0.774321
ZNRF3,7825,0.77466
IMPACT,6292,0.774793
TSC22D3,744,0.774835
NUDT16,8760,0.775408
JPT2,8208,0.776401
KAT7,4475,0.776463
MCL1,1627,0.778165
FBLL1,9672,0.778259
WNT7B,3002,0.779101
CLEC2D,5428,0.779182
SEMA3C,4188,0.779381
MDGA1,9462,0.779605
PTPRZ1,2289,0.781643
DZIP1,4607,0.782129
TMEM176B,5374,0.783659
SMPX,4990,0.783688
RPS28,2476,0.783772
SLC35B1,4055,0.784216
NRIP3,6561,0.784293
PTTG1IP,327,0.784877
FAM174A,9673,0.785641
STRAP,4494,0.786374
LMLN,8135,0.787041
ESRRB,863,0.787105
ATF5,4574,0.787426
C1QA,311,0.788325
FUCA2,977,0.788685
CLIC1,521,0.789791
SETD3,7841,0.790554
BTAF1,3462,0.790659
WDR74,5980,0.791676
CCDC97,8173,0.791997
TTLL4,3747,0.792196
IGBP1,1347,0.792729
CGREF1,4275,0.795158
GRIN2C,1145,0.795427
DNALI1,3081,0.79545
FABP5,890,0.795465
KLHL28,6017,0.79581
DDX3Y,3303,0.796523
ACTR3,3976,0.796895
CCNG2,397,0.797064
SPEF2,7462,0.797256
TMEM241,8086,0.797688
C2orf73,8725,0.797707
TMEM101,7909,0.798206
FKBP4,942,0.798236
CDK6,449,0.798806
ARMCX1,5693,0.798818
FAM96A,7840,0.79893
PLEKHG4,5074,0.800268
ZNF829,9720,0.800567
DUSP1,753,0.801013
PDHX,3124,0.801017
CAMK1,3249,0.801042
ADD3,58,0.801162
IL7R,1365,0.801281
MCM4,1629,0.802529
C1orf198,8026,0.803329
CHAC1,7255,0.803677
GALC,1009,0.803767
DCTN1,676,0.804271
LMNA,1553,0.804574
RALGPS2,6153,0.805191
NEK6,4317,0.805736
DUT,760,0.805738
PHOSPHO2,9907,0.806373
DPYSL4,4221,0.807206
ALOX5,109,0.807229
TF,2800,0.808707
FOSB,969,0.809401
SMC6,7358,0.809683
MYBBP1A,4190,0.809701
ETFRF1,8881,0.810192
RGS18,7064,0.810476
TMTC4,8033,0.811004
ANGPTL1,3476,0.811224
GNL1,1089,0.811731
SLC5A11,8486,0.811998
ATP11C,9594,0.812529
PARP16,6081,0.812746
GNAQ,1078,0.813502
ARIH2,4142,0.813564
RGS2,2386,0.814357
RAB35,4424,0.814383
FKBP11,5688,0.814816
ZNF644,7828,0.81518
RPL29,2437,0.815394
FNBP1,4692,0.816828
ATP8B2,6689,0.817456
ACACB,14,0.817628
MPP2,1698,0.817993
CCDC115,7901,0.818073
PALLD,4676,0.819777
MSH2,1705,0.821001
JOSD1,3892,0.821082
IGFLR1,7372,0.822496
CBX6,4902,0.82319
ADRA2C,69,0.823464
ANG,121,0.82361
TMEM163,7667,0.823998
LRIF1,6432,0.824062
ATP10A,6688,0.824403
KCNK6,3628,0.824577
ASMTL,3286,0.824601
ADGRB1,249,0.825584
NUDT9,5857,0.826292
PABPC1L2A,9645,0.826484
DLG5,3538,0.827345
ZNF304,6709,0.827876
SNX29,8274,0.827964
MRPL48,5801,0.828744
ZFYVE19,8052,0.829256
NDRG3,6722,0.829446
RSL24D1,5644,0.829486
TCP11L2,9417,0.830004
BBS12,9146,0.830168
STXBP4,9383,0.830566
MAST2,4729,0.830859
NKX6-2,7931,0.831166
PIRT,9945,0.832173
LEMD2,9351,0.832988
HIBADH,4458,0.833895
ASB4,5814,0.83414
NT5C3B,8472,0.83477
CENPU,7360,0.83484
RAB11FIP3,3787,0.835469
LOC389906,9809,0.835656
EFCAB6,7116,0.835725
CCDC151,8495,0.837414
MYO1F,1725,0.83761
MYL5,1749,0.837636
TRUB1,8863,0.837696
LRRIQ1,7820,0.838246
DDX31,7115,0.838976
SSR2,2695,0.838996
ZDBF2,6845,0.839339
ATP13A4,7855,0.840125
STYX,2720,0.840174
CD274,5429,0.840264
CGNL1,8063,0.840471
COX7A2L,3514,0.840504
SLC25A37,5695,0.840625
BCLAF1,3813,0.841328
RPL5,2418,0.841888
ZNF557,7288,0.842198
SLC12A5,6735,0.843926
VPS13A,4777,0.843999
PARD6G,7949,0.845031
ETNK1,6304,0.845928
TOR2A,5359,0.846202
IER3IP1,5611,0.846261
AVL9,4704,0.846302
ZNF783,10021,0.846367
BCO2,7773,0.846862
APPBP2,4189,0.847645
SNPH,3801,0.848066
GSTT1,1174,0.848412
PBLD,7005,0.848807
ADAM8,45,0.850537
EYA4,859,0.851377
SLC25A44,3762,0.851951
FZR1,5712,0.852405
RARRES3,2345,0.852768
VASP,2968,0.85334
INTS8,6360,0.853865
CMTM7,8384,0.855367
PGAP2,5339,0.856865
GPR162,5317,0.857041
RSRP1,6634,0.857258
IGSF8,8334,0.858292
DOPEY2,3914,0.858712
ATXN7L2,8675,0.858861
ZNF782,9079,0.859736
SULT4A1,5050,0.859874
RPL23A,2431,0.860541
MED27,3631,0.861443
SYTL2,6028,0.862355
LSM2,6879,0.862561
TMEM14C,5766,0.863485
BBOX1,3196,0.863925
GABRG2,1004,0.865067
TCEANC,9169,0.865551
VPS45,4546,0.865988
SMIM8,6665,0.867136
TET2,6006,0.867827
POU6F2,4542,0.868271
C15orf39,6584,0.868439
STOML2,5516,0.868553
ZNF266,4316,0.869422
ITPRIP,8118,0.869455
PEX3,3232,0.869861
NKAPP1,9086,0.869889
AMER3,9282,0.870448
FAM120C,6080,0.870679
GAS1,1022,0.871562
ATXN10,5040,0.871773
BCAS1,3250,0.871786
PHKA1,2024,0.872664
PSMD7,2245,0.872775
RB1,2350,0.873897
ZNF670,8341,0.873969
TM9SF2,3605,0.874412
RAD51B,2323,0.875515
SYTL5,8363,0.876056
NOP56,4197,0.876067
MROH1,9978,0.876087
DENND1A,6858,0.876437
ZNF146,3047,0.87676
EMP3,825,0.877129
EBPL,7965,0.877253
CYP27A1,653,0.877624
C18orf54,9117,0.878831
S100A11,2498,0.878933
TRIM58,5073,0.879581
TMEM35A,6936,0.879898
LGALS3BP,1537,0.880578
C12orf73,9983,0.882622
PHACTR4,7185,0.88479
SCFD1,4791,0.885651
INTS14,7645,0.885769
THBS4,2821,0.88612
KHDC4,4617,0.886201
CFAP44,6425,0.886435
C11orf68,7729,0.88645
POLR1C,3686,0.886678
KLRG1,4043,0.887036
MMP14,1681,0.888056
PLXNA4,8247,0.888083
MYORG,6730,0.888161
SLC6A6,2590,0.888184
CSE1L,605,0.888353
SNTB1,2646,0.888442
SPATC1L,7848,0.888659
ZNF765,8255,0.888933
PSTPIP1,3465,0.889401
KCNH2,1455,0.889999
TIMP3,2833,0.890821
MLF2,3127,0.891823
KRT86,1508,0.892232
IER5L,9805,0.893054
CDC42EP3,4239,0.893403
VPS33A,7165,0.893584
CYBRD1,7453,0.89401
HSPH1,4326,0.894517
TTF2,3214,0.895806
ZKSCAN1,3033,0.896071
RNASE1,2399,0.89637
CLCN4,517,0.896922
RHOT2,8149,0.897253
SCGB3A1,8290,0.899139
LINC01061,9840,0.900289
NTNG1,4596,0.900498
GIT2,3832,0.90143
AIDA,7128,0.901717
ADAMTS10,7684,0.901847
PLPP5,7932,0.902673
ITGB4,1418,0.902832
NUP35,8714,0.90285
CASP10,375,0.902909
SUPT20H,6331,0.903031
CXXC4,7573,0.903205
PTGS2,2260,0.903318
LRP8,3083,0.903797
EXPH5,4707,0.904891
SALL2,2501,0.905557
TRIOBP,4447,0.905693
RAPGEF3,4132,0.906362
PTCH1,2254,0.90643
DAB2,655,0.908431
CHST6,1625,0.909313
RAC2,2319,0.909513
DNAAF2,6186,0.909921
CNP,541,0.910484
SMPD2,2630,0.910518
HDAC10,7782,0.910911
PLP1,2071,0.911267
RHBDF1,7045,0.911357
ZNF362,8959,0.911874
COX4I2,7980,0.912501
TRAK2,7201,0.912628
TFB2M,7037,0.912835
GKAP1,7572,0.913461
HINT1,1224,0.913554
IFT20,8179,0.913995
GNG4,1085,0.914125
ZNF710,9715,0.915024
ZNF559,7940,0.916042
C21orf33,3150,0.916367
NFAM1,8979,0.916464
CAMLG,360,0.91699
TUBB8,9677,0.917317
BDKRB2,270,0.917492
CREB5,3711,0.917624
UBE2O,6977,0.91857
KBTBD4,6392,0.91901
RTL6,7858,0.919044
GOLGB1,1094,0.919527
KIF6,9348,0.91953
HSPE1,1306,0.919752
RPL7A,2420,0.920493
RIMBP2,4916,0.920676
CTSB,631,0.9209
PODXL,2094,0.922012
NR0B1,89,0.922399
SOCS5,3748,0.922906
PNMA8B,6736,0.922909
UROS,2962,0.923001
NOC4L,7235,0.923755
AKT3,3923,0.924022
PLCG2,2064,0.924862
CEBPZ,4007,0.925217
ATP2A2,212,0.925485
ILF3-AS1,8935,0.92556
FLCN,9245,0.927173
PRSS27,7778,0.929359
CLSTN1,4613,0.929536
CTDSP2,3983,0.930294
ABCG2,3629,0.930725
ACTL6A,34,0.932631
GYS1,1192,0.933297
LIX1,9153,0.933427
SLCO1A2,2614,0.938079
PGPEP1,6034,0.938358
DSEL,8277,0.939734
CYB561D2,4442,0.940039
ABCA2,6,0.941435
CRAT,585,0.941839
PRKCG,2172,0.941887
SSBP3,4985,0.942373
MTX2,4268,0.942443
CTRL,630,0.942711
GPR6,1106,0.942788
JAKMIP1,9029,0.942962
KLHDC8B,9241,0.943354
FAM171A2,9508,0.943378
LOC728739,9985,0.943616
EIF1AX,803,0.944559
USP27X,9808,0.947057
POR,2106,0.947085
DGKD,3246,0.947475
HEPN1,9930,0.94839
NDE1,6021,0.95119
LRMDA,7784,0.951496
MSMP,9975,0.95356
SOX13,3707,0.954104
UQCRC2,2958,0.954215
CLPS,529,0.954274
NLGN1,4605,0.954497
DMPK,715,0.954622
MAPK1IP1L,8342,0.955789
TRAPPC2L,5821,0.958355
RAPGEF2,3769,0.958418
RARS,2342,0.95842
C19orf18,8933,0.95914
UTP14A,4329,0.959251
YKT6,4269,0.960649
HSD17B12,5623,0.960984
PPDPF,7268,0.961454
EHD1,4384,0.962177
DOC2A,3208,0.962278
OSBPL10,8460,0.962353
ALMS1,3088,0.962543
HENMT1,8414,0.962713
RAD18,6570,0.963075
APBA1,140,0.963109
MTERF2,7562,0.963136
HSPA1A,1296,0.96322
PSMA2,2223,0.963255
TGFBR3,2815,0.963861
NAP1L6,9955,0.964136
GSPT2,4996,0.964149
BOK,292,0.964833
CIART,8952,0.965287
IL10RA,1366,0.966015
STON1,4429,0.966139
UGDH,2950,0.966148
CLDN5,2859,0.967872
STX3,2716,0.967927
HHIP,7061,0.968941
ARPC3,3974,0.968987
ACY3,8262,0.970123
RSBN1,5981,0.971098
RBM3,2356,0.971913
DEGS1,3262,0.972367
ADGRG6,6693,0.972937
MRPL9,7154,0.973321
IKZF5,7057,0.973358
BEX3,5258,0.973737
TUBGCP5,8439,0.974322
HNRNPH1,1268,0.974323
PPP4R4,6865,0.974377
SST,2698,0.974485
TSPAN13,5270,0.974877
DHRS9,4017,0.975446
GLMN,4477,0.976145
CALY,5529,0.976164
ATP10D,6690,0.976531
PRKAG2,5737,0.976958
MOXD1,5124,0.976995
GABRG3,1005,0.977149
PPP2R3B,5363,0.978603
EXOG,3900,0.978697
CEBPG,468,0.978724
C9orf16,7256,0.979878
ATP6V1B2,226,0.980085
PCDHGA12,5135,0.981809
RCAN1,743,0.981941
ZNF76,3036,0.981957
BORCS6,6005,0.981993
OPA1,1900,0.983033
SYT17,5842,0.983354
C3orf14,6720,0.983587
PYROXD2,7997,0.983756
FXYD4,5872,0.983829
EFCC1,7418,0.983903
TMOD3,5433,0.984374
IL33,8210,0.985289
AASS,4009,0.985459
CKAP2,5236,0.985974
MFSD9,7999,0.986613
MYO1C,1752,0.986691
NDUFS4,1793,0.986844
UBXN6,7591,0.986876
UBA1,2930,0.987315
NEXN,8253,0.987738
B4GALNT4,9613,0.988666
CLDND1,6553,0.988719
CDK10,3261,0.989137
RPS6KA3,2457,0.989335
ETS2,868,0.989582
IAH1,9543,0.990021
ADGRV1,7800,0.990634
HAPLN2,6946,0.991044
PAFAH1B2,1924,0.991258
ESF1,5784,0.991389
IL3RA,1361,0.991393
EIF4A2,806,0.992078
MIA3,9725,0.992601
SNAPC2,2637,0.992924
NXPH3,4524,0.993213
DOK1,732,0.993344
GRM7,1154,0.994174
KDM4B,4681,0.994939
CSRP2,614,0.995258
ERG28,4486,0.995601
ADCY1,48,0.995697
CORO7,7305,0.995882
RHOU,6896,0.996426
MRPL53,8528,0.997563
TYMSOS,9910,0.998079
ACKR3,6629,0.998146
EPB41L4A-AS2,5941,0.998175
AIM2,3634,0.999392
NUP54,5862,1.000126
ELOVL4,2709,1.00028
SPATA7,6446,1.000878
RNF215,9230,1.001178
TCTA,2786,1.001509
MRPL15,5409,1.002077
ENTPD5,417,1.002228
CDK9,451,1.003831
FBXO40,5833,1.004696
STXBP1,2718,1.006758
INPP5D,1390,1.007067
TAF4,2743,1.008338
LAT2,2993,1.008767
P2RX7,1917,1.008856
DLGAP1,3537,1.009229
MKL2,6750,1.010548
CNR1,542,1.010847
LYST,496,1.010989
SGK1,2549,1.011642
ABCF3,6269,1.011771
TMEM94,3812,1.012532
ASPA,195,1.012978
EMILIN1,4461,1.015127
ZNF184,3058,1.015557
GS1-124K5.11,9904,1.01658
PLA2G4C,3277,1.016625
NRIP2,7749,1.016652
PA2G4,1921,1.01828
SEC22C,3493,1.018524
PRMT5,4137,1.018908
CEBPD,467,1.020261
TRIM45,7557,1.020269
SLC4A11,7787,1.021159
HLA-DOA,1234,1.021363
KBTBD2,5099,1.022409
YRDC,7363,1.023089
HLA-J,1246,1.023136
GUSBP3,9965,1.023141
INTS4P1,9580,1.023911
CCDC144CP,9689,1.024371
MYL9,4125,1.024471
PKIG,4474,1.024839
HDAC11,7444,1.025293
PRRG3,7237,1.025357
CCDC24,8966,1.026063
HMG20B,4107,1.026481
PDP2,6778,1.027264
SLC25A3,2022,1.029235
FAM102A,9816,1.029687
CLK1,523,1.030459
MAGEH1,5387,1.032116
ATP1A1,206,1.032288
TMEM189,9753,1.0325
TYMS,2925,1.033552
UBE2J1,5752,1.03437
ZNF398,6774,1.034665
INSR,1393,1.034838
C10orf82,8867,1.036075
FGF18,3369,1.037017
PSRC1,7985,1.039405
LINC00643,9956,1.039485
ZNF223,3068,1.040122
ERBB3,855,1.040731
KATNA1,4457,1.040832
ADAL,9108,1.040982
ICE2,7351,1.041024
PLEKHH2,8730,1.042487
DCLRE1C,7072,1.043069
DPT,734,1.043326
CPSF1,5452,1.043929
GK,1056,1.04407
MLC1,4765,1.044893
MLLT11,4397,1.045897
KANK1,4755,1.045966
GRIA3,1132,1.04601
EEF2K,5458,1.046316
RNF165,9908,1.046596
AGPAT3,6576,1.046979
BRPF3,5303,1.047004
ZNF148,3049,1.047097
ATP23,8240,1.047639
PCCA,1945,1.048597
IFI44L,4398,1.048753
GPT2,7981,1.049213
CASC2,9412,1.049446
ELL,3142,1.049701
ZNF791,9121,1.049818
DHX57,8216,1.050523
KCNE4,4994,1.052008
UCHL1,2943,1.052113
CARHSP1,4957,1.052818
PTAFR,2253,1.053707
NDUFV2,1795,1.056192
C3orf33,9551,1.0591
DUSP14,4444,1.059111
PSMD13,2249,1.061084
EMP1,823,1.061687
DNASE1L2,722,1.062087
DDN,4716,1.063664
FIGNL2,9852,1.063751
SYF2,5100,1.064039
SOX4,2659,1.064045
SVEP1,7482,1.064701
CHST11,5525,1.065557
CXorf36,7384,1.065807
DYNLRB2,7735,1.065823
CYP4X1,9455,1.066827
NEU1,1810,1.068658
CCDC65,8129,1.069671
ADIPOR1,5595,1.07037
AIG1,5729,1.07063
PARP4,65,1.070963
REEP5,3103,1.071556
MEST,1655,1.072339
ZNF501,8485,1.072668
BTN3A2,4462,1.073267
DNAH5,718,1.073361
SPTAN1,2676,1.073379
BTN3A1,4463,1.074355
MAP3K12,3077,1.074685
HECTD4,9489,1.074816
WDR49,9010,1.075575
NDFIP1,7600,1.075749
TRAK1,4628,1.076393
PRDX1,1927,1.07718
SARAF,5817,1.07776
ITPRIPL2,9111,1.077963
CLBA1,8595,1.078101
GPD2,1099,1.078815
ASB13,7391,1.080114
TRADD,3328,1.080653
PLA2G16,4476,1.080737
RARG,2341,1.080869
NRBP1,5485,1.081236
SEC11C,8200,1.082381
EDARADD,8695,1.084026
COL1A2,545,1.084653
SMARCC1,2623,1.084902
RAP2C,6882,1.084929
PRCP,2154,1.084958
ATP6AP1,233,1.08528
SH2D3C,3945,1.085313
SLC44A1,4892,1.085377
KCNH8,8752,1.08595
TJP2,3622,1.086478
PDE1B,1974,1.086504
PPP1R1B,7830,1.086884
NRXN2,3608,1.087059
RPS6KA5,3546,1.088308
RCN2,2362,1.088724
ABCA6,4897,1.089116
USPL1,4036,1.08914
DCP1A,6439,1.090182
NEK3,1807,1.091666
SNHG7,8071,1.094293
CEBPB,466,1.094591
NLGN4Y,4582,1.094636
LOC100130705,10003,1.09476
ANKRD16,5949,1.094897
TSHZ2,8705,1.09639
KLK6,2215,1.096609
HSPBAP1,7350,1.098047
LRRK2,8580,1.098951
FXYD5,5871,1.099153
USP38,7963,1.099296
CFAP69,7429,1.099469
JADE3,3809,1.099719
FLNC,953,1.099947
ZNRF1,8053,1.100719
LPAR1,775,1.102106
HEPACAM,9320,1.102811
HECTD2,8865,1.102849
HDHD2,7804,1.103694
SQLE,2679,1.103989
PTGES2,7513,1.104819
MORN4,8562,1.1049
CCT4,4224,1.105499
SLC8A3,2600,1.105932
PPP1R16B,5151,1.106651
ZNF273,4321,1.106985
CYP7B1,3626,1.107513
TMEM128,8083,1.10802
ACTR5,7458,1.10865
PDE7A,1971,1.109504
RABEP2,7438,1.10972
BOD1,8229,1.110059
C1orf53,9783,1.11011
PMFBP1,7706,1.110162
RPL18,2427,1.111342
ARMT1,7323,1.111373
ALS2,6844,1.113751
RGS10,2390,1.113808
TRAF6,2892,1.114395
AP3B1,3254,1.115236
ATRX,238,1.11748
NEXMIF,9646,1.117897
SRRD,9854,1.117976
RPL30,2435,1.11983
COLQ,3167,1.120086
DPY19L2P2,9694,1.121105
FOXN3,485,1.121962
ATAD3B,7767,1.121964
PRKACA,2163,1.122872
CLUL1,5278,1.123654
PATL1,9311,1.124271
RARRES2,2344,1.124674
CARMIL3,8197,1.125433
CIPC,8121,1.125595
TOLLIP,5928,1.12579
OPRL1,1904,1.125982
CCDC50,9018,1.126539
PAOX,9204,1.127652
COG5,4168,1.128494
ENDOG,828,1.128718
ADCY9,54,1.130376
F8A1,3159,1.130601
DLK2,7191,1.131179
ARPIN,9688,1.131201
RSPH1,8134,1.131541
LTA4H,1573,1.131702
MAN1B1,4528,1.132431
USP2,3488,1.133426
PTPRU,3966,1.133693
MEF2A,1643,1.133838
GPIHBP1,9609,1.133985
RHBDL2,6069,1.135464
LRTM2,9970,1.135926
LAMC1,1519,1.135934
SLC6A15,6161,1.136252
TEP1,2797,1.136536
HCP5,4347,1.136832
ARPC4,3973,1.137912
EBF4,6804,1.138234
HMGN3,3578,1.13827
FAM49B,5781,1.138392
DMTN,838,1.139395
PDIA5,4393,1.139783
FBXO3,5207,1.140239
SLC12A9,6623,1.140534
MAN2B1,1602,1.140718
PPFIA3,3251,1.140767
TGFBR2,2814,1.141943
SFXN5,8359,1.142056
AFG3L1P,82,1.142275
RTL8C,3424,1.143665
DBNL,5389,1.144266
ANAPC7,5743,1.145082
NSA2,4133,1.145237
SPIN1,4379,1.146144
RSL1D1,5184,1.147233
CEP164,4621,1.147318
ACP6,5651,1.147794
NSF,1875,1.147849
ZNF174,3055,1.148368
PPME1,5733,1.148591
KLF8,4541,1.149005
C3AR1,318,1.149394
FAM149B1,9601,1.149938
ELMOD1,6316,1.150518
KCND3,1451,1.150616
ANLN,5916,1.151117
NDUFB6,1787,1.151221
PDSS1,4958,1.151933
KCTD2,4921,1.152138
GLRB,1064,1.15436
GLT8D1,6455,1.155012
ITGAV,1414,1.155228
CYTH2,3557,1.155407
DBF4B,7523,1.155812
NELFCD,5761,1.155935
NME4,1842,1.155956
HLF,1241,1.156403
PLXNA2,2078,1.156671
UBE2K,1223,1.156991
PPIA,2121,1.157558
PACSIN2,4527,1.157773
SPSB3,8209,1.15814
GDF15,3676,1.159304
AZGP1,243,1.160056
TTI2,7530,1.160716
PLEKHO1,5641,1.161108
BMP1,281,1.161329
PEX10,1999,1.161509
CABYR,5199,1.161665
CAP1,4177,1.1617
TUBGCP2,4338,1.162335
G3BP2,3881,1.162639
CEP128,8894,1.164065
MEX3D,9815,1.166045
SETD9,8777,1.166169
TGFB3,2811,1.166776
IFFO2,8673,1.167304
RINT1,6960,1.167572
ATP6V1G2,231,1.168068
SLC44A2,6666,1.16863
PDE3A,1965,1.168631
RANBP17,7138,1.168933
VEGFC,2976,1.169145
CD8A,403,1.169597
EME1,8918,1.170475
DAPK3,664,1.171028
AGTRAP,6640,1.171606
LSM11,8787,1.17299
DPH6,8152,1.173945
HEATR5A,5093,1.175763
CCL28,6544,1.176043
INPP5A,1388,1.176553
PI4KA,2045,1.176619
C9orf129,9900,1.177126
FTSJ3,8547,1.177129
FGD4,8587,1.177477
MKRN1,4966,1.177745
H2AFJ,6421,1.178475
ATIC,202,1.179068
FBRS,7048,1.179322
PLCB2,2060,1.180074
SERTAD3,5477,1.18034
BTBD16,8560,1.180951
LMAN2L,7648,1.181378
JADE1,7475,1.181921
FBLN2,908,1.182163
LDLRAP1,5173,1.182381
ZNF131,3041,1.183389
PTGER4,2258,1.18343
IL10RB,1367,1.184051
COPG2,5245,1.184203
ABHD15,8513,1.185111
NCF1C,9974,1.185116
DSE,5473,1.185278
TMEM218,9307,1.186146
NRG2,3692,1.186431
GNPTG,7953,1.187193
ZNF827,9025,1.187639
RTN1,2487,1.187689
PEF1,9922,1.187729
RHCE,2393,1.187962
TOP3A,2873,1.188267
RPL13P5,9484,1.18832
AOAH,137,1.189189
CCT6B,4286,1.189847
PECR,6454,1.191838
CMTM3,8621,1.1921
RIOX1,7365,1.192893
POFUT2,4800,1.193472
TBCC,2763,1.193623
CELSR2,795,1.195151
PANK4,6223,1.196228
ALG2,8096,1.197007
PHF3,4904,1.198951
KCNN3,1475,1.199183
GAL3ST1,3672,1.199585
SORBS3,4019,1.199975
EEF1G,785,1.200027
RPL24,2432,1.200965
VHL,2978,1.201522
HOPX,7939,1.201934
GSE1,4760,1.203183
ADPRHL2,6071,1.203589
ECE1,769,1.203751
IDH3G,1334,1.204979
PSMA1,2222,1.205116
ANKIB1,5923,1.205267
XYLT2,7023,1.205527
FOXO1,948,1.205716
ITGA7,1410,1.205727
GMPR2,5683,1.206226
DGCR2,3921,1.206512
SHANK1,5549,1.207092
MYMK,9807,1.207396
SPSB2,7986,1.208332
TTC33,4941,1.208574
RFWD3,6181,1.208852
SLC25A4,126,1.209143
PANK2,7498,1.211612
MAPRE1,4634,1.213413
STT3B,9255,1.213662
SVIP,9449,1.214354
STUM,9726,1.214442
SYNE3,9101,1.214968
ARL16,9616,1.216748
KIAA1147,6685,1.216765
PAPLN,8148,1.217099
TKTL1,3164,1.217724
EBAG9,3513,1.218309
BRINP2,6873,1.219091
NUDT9P1,8567,1.219239
SAMD15,9104,1.219766
RNASET2,3294,1.220015
LARGE1,3531,1.221601
VPS41,5269,1.221746
PRPF6,5019,1.221854
ZNF577,7991,1.222738
SNAP29,3589,1.223047
PDZRN3,4678,1.223709
DTWD1,6619,1.225276
SLC46A3,9493,1.22575
WDR91,5397,1.227673
STX2,849,1.22828
VPS37D,9061,1.229953
DGCR9,5026,1.231146
MAVS,6755,1.231521
GM2A,1069,1.23157
PRKD3,4993,1.231594
NDUFAF1,5601,1.232376
OXER1,9139,1.233247
MPP5,7060,1.233285
SLC25A38,6093,1.233759
TOGARAM2,9140,1.233986
PSEN1,2219,1.234069
YWHAG,3010,1.234268
UHRF2,8483,1.234475
ZNF619,9548,1.23469
CCNH,398,1.234803
ACP1,25,1.236434
HACE1,6768,1.236616
JAG2,1431,1.236702
KLC1,1496,1.238198
SLC4A1AP,4648,1.238339
PPIL1,5803,1.23843
TRPM6,8854,1.239204
ADAMTSL2,3782,1.239348
PSMB5,2230,1.240934
PYCARD,5419,1.241681
C4orf45,9031,1.242013
SCAMP5,9192,1.242431
COX7A1,572,1.242909
SLITRK4,8825,1.243839
HIPK2,5392,1.244092
ERCC6L2,9736,1.244279
PAXIP1,4653,1.244903
EZH1,880,1.245585
TNFSF13,3340,1.246216
STAT2,2704,1.247582
HSD17B3,1290,1.249177
FXYD6,5870,1.249772
PPHLN1,5773,1.249935
ACTR1B,3987,1.250069
CEBPA,465,1.251261
TUSC2,4556,1.251736
DUSP8,759,1.253217
SPAG4,2670,1.253632
CMTM6,6060,1.25418
WRNIP1,6579,1.254184
NUDCD3,4861,1.257548
DDOST,683,1.257747
SYNPR,8765,1.257909
OMG,1899,1.258287
PIGU,8708,1.259673
SLC25A28,7698,1.260754
CMC4,10015,1.261021
ZMYM1,7420,1.261117
SNAI2,2620,1.262119
ZADH2,9517,1.264013
ANKH,6525,1.264698
LYPD1,8520,1.265849
UPP1,2955,1.267192
IFFO1,5076,1.267572
ZNF449,9279,1.268193
PDLIM4,3270,1.268251
SLFN5,9113,1.268766
CCL27,4341,1.26899
CAPN3,364,1.269543
ENPP2,1988,1.269901
