gene,id,z
FSTL4,4715,1.136775
LMNA,1553,1.136803
ZHX3,4693,1.1373
ZNF677,9661,1.137728
BTN3A1,4463,1.137776
VWC2,9732,1.140158
PABPC1L2B,9954,1.14032
RPS24,2472,1.142284
WDR33,6279,1.144949
ZBTB20,5179,1.145432
TSC22D4,7675,1.146847
ZBTB3,7427,1.149996
TRAFD1,4369,1.152265
NECAP1,5114,1.154258
ZFPM2,4877,1.155948
MFHAS1,3551,1.156521
LSM2,6879,1.157094
BUB1B,307,1.157302
DLEU1,4084,1.158328
GLRX,1066,1.159577
ACTL6B,5735,1.160525
CNDP2,6411,1.161181
KCNH1,1454,1.163067
PYGB,2304,1.164815
CDH20,5366,1.164942
NCALD,7791,1.165281
HDAC8,6475,1.165369
WDR12,6417,1.168577
ZBED8,6984,1.168602
ZNF267,4087,1.171398
HLA-DRB5,1240,1.174192
ABCA2,6,1.174584
JAG1,86,1.174795
PSAT1,5487,1.174809
INPP4B,3371,1.176471
ZNF10,3022,1.176782
VPS4A,5309,1.177048
ARHGEF6,3642,1.177289
NINL,4658,1.177471
ZNF621,9549,1.177716
COX20,8512,1.178859
EPDR1,5996,1.181059
APTX,6025,1.181368
MYO10,1760,1.183307
SEC61B,4391,1.185469
RFC4,2375,1.186895
VPREB3,5441,1.187706
FBXL6,5197,1.188846
KCNJ11,1464,1.189471
RERG,8079,1.191572
FUBP3,3429,1.191627
PER1,1996,1.192778
PGAP2,5339,1.19361
FBXO25,5201,1.194338
TMEM33,6183,1.196631
KIAA1468,6814,1.197536
RUFY3,4625,1.198171
CLVS2,8796,1.19939
TMEM116,8146,1.1995
TSR2,8159,1.199958
PFKP,2011,1.200967
SACM1L,4630,1.201212
ZNF404,9660,1.206461
THEM4,8540,1.20728
CTSL,635,1.207442
LMOD1,5034,1.207844
G6PD,985,1.208354
BCLAF1,3813,1.208801
TNFSF10,3342,1.209744
LRRN3,5982,1.211052
MFSD4A,8956,1.211275
ARL2BP,4949,1.212802
TRAF4,3727,1.2155
ASIC1,20,1.21806
CUEDC1,9861,1.218062
NUDT15,6241,1.218781
CRABP2,584,1.218785
SUSD5,5139,1.219419
YWHAG,3010,1.2225
PDPN,4257,1.223334
TBX19,3487,1.223433
RIOX1,7365,1.223937
CENPN,6460,1.224544
FAM196A,9938,1.224583
ECI1,671,1.225976
POLR1A,5071,1.226157
CBR3,387,1.228724
ZSCAN2,6098,1.229773
C3AR1,318,1.230843
SNAPC1,2636,1.232228
CFAP70,8558,1.23266
STK38L,4671,1.232677
ABHD3,9189,1.233263
HCLS1,1211,1.233665
ZFP62,9942,1.233731
ID2,1326,1.234969
YBX1,1874,1.235431
CXXC5,5767,1.236365
RB1,2350,1.23834
ZNF337,5183,1.238475
PCDHGA12,5135,1.238667
FAM241A,8770,1.238885
CSTF3,618,1.238976
MORC4,7370,1.240024
CNOT6L,9379,1.240209
GAS6,1024,1.24048
MTMR2,3410,1.241097
TUB,2913,1.242845
SLC10A3,3163,1.242849
RIMS4,8848,1.243549
ALDH3B1,103,1.243976
ZNF385D,7388,1.244045
IGSF9,6780,1.244725
LGI3,9272,1.247554
SNRPA1,2642,1.247562
NIF3L1,6951,1.248276
ODR4,6079,1.248714
GDF15,3676,1.24962
SAPCD2,8151,1.251363
MIF4GD,6717,1.25155
GIMAP7,9163,1.252835
NDUFS4,1793,1.253013
BPGM,295,1.253644
SS18,2701,1.25384
EPHB2,844,1.253945
CHST6,1625,1.255797
PEX11A,3361,1.255865
UGCG,2949,1.258452
ATP5MC3,222,1.25881
RARS2,6635,1.259255
SLCO2B1,4545,1.259837
ENTPD3,416,1.260601
NOC3L,7047,1.261061
PRDM2,3080,1.261758
NAPA,3352,1.262127
ZNF33A,3031,1.263719
GSTZ1,1175,1.266058
RBM6,4021,1.26616
DYRK4,3359,1.27166
NPY2R,1868,1.272155
MGRN1,4812,1.274031
SLCO4A1,5364,1.27666
PCCA,1945,1.276776
HINFP,5119,1.278116
C1orf43,5081,1.278438
ITPR3,1430,1.278726
YIF1A,4361,1.278971
DAPK2,4964,1.279009
STMN3,5543,1.2796
BAZ1B,3458,1.281293
PCOLCE2,5233,1.282522
HEBP2,4959,1.283184
FAM117B,8988,1.286054
RECQL,2365,1.286901
RPL31,2438,1.289025
AKAP9,4001,1.28942
TPD52L1,2878,1.291082
OSBPL10,8460,1.291904
TOM1,3944,1.292393
PWWP2A,8453,1.293411
FUT8,978,1.293512
OR2L13,9532,1.293729
GYPC,1190,1.294072
ATP6AP2,4010,1.295442
PCP4,1957,1.295877
PTPN13,2272,1.296731
ECM2,752,1.298746
BOLA3,9788,1.300721
LRRTM3,9679,1.301175
PSMD3,2243,1.302151
DDX56,5973,1.303686
TMF1,2855,1.303692
C1orf216,8687,1.303985
REEP5,3103,1.304587
KCND3,1451,1.305853
FAM122A,8510,1.306647
TMEM245,4998,1.308166
PRDM1,277,1.308511
AAMDC,5381,1.310789
KDM6A,2965,1.310964
SMG7,3871,1.311188
RBM23,6176,1.311371
PTPRE,2278,1.312833
GJC1,3950,1.313692
ERO1A,5500,1.314186
PDCL3,7226,1.316792
UROD,2961,1.316919
DUS4L,4438,1.317377
RAB12,9252,1.317491
USP33,4683,1.318717
PTGDS,2256,1.319326
VWF,2989,1.320368
BDH1,269,1.322318
BOD1,8229,1.322419
FHL5,3641,1.322515
NSD3,6054,1.323373
CLSTN2,7006,1.323516
MYOF,5225,1.323566
INTS14,7645,1.324166
FZD10,4507,1.325883
TRH,2893,1.326335
ASCC2,7832,1.32729
TCTN2,7434,1.328249
GPAT2,8987,1.328761
EIF4G3,3314,1.329008
SPIRE2,7929,1.329189
RPS27A,2475,1.329734
PAFAH1B1,1923,1.330004
SPATA6,5965,1.330053
EGR1,799,1.330443
ALG5,5445,1.330539
RAPGEF5,3811,1.330544
TIGD3,9322,1.333036
ZNF567,9122,1.33329
LDB2,3481,1.334121
OXNAD1,8276,1.336314
ULK1,3191,1.337055
LY96,4982,1.337966
MRPS10,6187,1.340667
SPAG9,3461,1.340785
RILP,7720,1.341389
TP53INP1,8371,1.341605
PARP1,64,1.342561
TRMO,5771,1.342774
CEP162,4583,1.343295
PCP4L1,9973,1.344413
RTP4,7013,1.346217
GPR135,7080,1.346638
WASF2,4013,1.348911
C11orf24,5875,1.349844
PITPNA,2047,1.350242
BBS9,5318,1.351982
TOP3B,3430,1.352622
ATP9B,9717,1.353257
KALRN,3447,1.353306
CALCOCO2,4058,1.353435
TSPYL2,6998,1.35371
GPR27,1114,1.354565
ZC3HC1,5770,1.355972
ATP5S,5283,1.356139
USP19,4350,1.356188
TOB2,4310,1.356353
KDM8,7421,1.356814
H2AFY2,6307,1.35751
TMEM184B,5049,1.358554
ZSCAN20,3030,1.358955
ESF1,5784,1.36041
PSRC1,7985,1.360633
ANKRD34C,9812,1.361847
TRAF5,2891,1.362634
DNAJC7,2911,1.363118
ZNF503,8010,1.363614
EPB41L5,6840,1.364276
ARF1,163,1.365624
TSPYL1,2906,1.365833
ZFYVE9,3604,1.371547
RAPGEF2,3769,1.371718
NDUFA4,1778,1.372947
TRPM4,6008,1.376474
EIF1B,4077,1.377095
RPS2,2451,1.378451
RBM41,6252,1.378582
ATOH8,8040,1.379899
YARS,3265,1.380203
KIAA1257,6752,1.380834
OTOS,8984,1.381553
HLA-F,1243,1.382758
EME1,8918,1.383097
PODXL,2094,1.383233
GCLM,1059,1.384206
CD163L1,9483,1.384858
C18orf21,7726,1.387483
FEZ1,3735,1.387859
CALN1,7745,1.388131
MRPS35,6949,1.388148
PCDHB6,6515,1.388362
PPA1,2114,1.389835
PIAS4,5787,1.391846
ACP2,26,1.392041
SRGAP3,3878,1.393148
HDAC11,7444,1.394322
MTRF1L,5945,1.394511
MACF1,4913,1.394806
SLC35A4,8415,1.395975
SSX2IP,8545,1.396066
SLF2,6398,1.396218
BLM,278,1.396524
LAP3,5572,1.396667
ACKR1,980,1.399532
ZNF554,8474,1.401327
CRIP1,590,1.401857
RPS21,2470,1.401913
DNAJC21,8783,1.402044
ARMC2,7806,1.403163
RIBC1,9084,1.40431
ADGRE5,426,1.405094
RAB11FIP2,4589,1.406128
ENDOD1,4694,1.406169
CHN2,493,1.406192
SPSB3,8209,1.406323
HPRT1,1278,1.407142
KIAA1324L,9367,1.40831
TBC1D19,6257,1.410223
LITAF,3674,1.410472
LRRC38,8669,1.411624
KANK1,4755,1.411953
MCCC2,7007,1.412841
RBM3,2356,1.413241
POLD3,4288,1.413527
FMNL2,8441,1.413867
ATP6V1B2,226,1.413997
MAP1B,1607,1.415635
LPL,1561,1.41578
LYSMD2,9438,1.41597
FAM78B,8962,1.416021
MAGEE1,6851,1.416375
ZNF711,3019,1.416468
KLHL28,6017,1.416592
ADAT2,8795,1.416731
RPS23,2471,1.41736
PLCB1,4780,1.419282
SEC14L2,4935,1.420197
SLC12A7,4292,1.420499
RPS4X,2452,1.421546
USP43,8634,1.422397
ZNF540,9129,1.422559
ALOX12B,111,1.422688
ZNF558,8943,1.423136
MTF2,4578,1.423332
ZNF112,3071,1.423406
ASCC1,5554,1.423716
SAMD5,9801,1.423859
P2RX6,3499,1.425735
TCOF1,2784,1.426364
PI16,9349,1.426894
REST,2369,1.427079
FRK,973,1.427519
HEMK1,5734,1.427967
ELP1,3241,1.428588
SLC19A3,7592,1.430008
NDUFAF5,7262,1.432766
LIG1,1540,1.434279
MLKL,9212,1.435683
HS6ST1,3614,1.43616
RGS1,2385,1.437186
SRXN1,8855,1.438968
TIMM21,5411,1.440214
SLC26A10,7157,1.441163
PHYKPL,8080,1.442071
TRAF7,7852,1.442179
COPS7A,5536,1.442741
ZNF260,9618,1.443212
BTG3,4390,1.445215
RPS6KB1,2458,1.447051
NUDT9,5857,1.447254
TRAK1,4628,1.447356
RBBP8,2353,1.447579
GABRG3,1005,1.448869
WDR81,8642,1.451478
SIMC1,9731,1.452477
PPP2R1A,2138,1.453718
UAP1L1,8235,1.454004
ZNF74,3034,1.454224
TWF1,2263,1.454505
SIDT2,5593,1.455082
SMIM32,9798,1.455099
RRN3P3,10007,1.456539
PKN1,2175,1.45679
MAP1A,1606,1.457527
KIAA0753,3851,1.457709
TMEM50A,4954,1.457824
RPL26,2433,1.457997
SNHG28,9536,1.458016
LRRC58,8498,1.458113
SLC25A4,126,1.458263
MED13,3911,1.46088
ZCCHC6,7354,1.461805
DMXL2,4820,1.462919
RGMA,6611,1.463057
RPL23A,2431,1.463348
SLC18B1,8533,1.464347
HEPACAM,9320,1.465204
CAMTA2,4723,1.46529
NCL,1775,1.46571
SLC43A2,8639,1.467017
CFB,272,1.468094
TMEM38A,7232,1.468109
RPL7A,2420,1.471279
CENPE,471,1.47314
ZCCHC2,6043,1.473641
CYP2J2,650,1.473879
RPA3,2415,1.475354
SLC2A3,2583,1.475815
PRIMA1,8891,1.478678
TOR2A,5359,1.48114
HGD,1218,1.481966
SLC9A3R1,3601,1.482069
LGALS3BP,1537,1.48222
PRSS27,7778,1.485317
DDX39A,4039,1.486643
F7,883,1.486778
TUBGCP2,4338,1.488289
HRC,1283,1.488666
LEFTY1,4263,1.489195
TMOD1,2856,1.490157
ITGA5,1409,1.490254
CNOT11,6328,1.492391
SOX12,2665,1.492453
MAP3K1,1649,1.492456
PEF1,9922,1.492908
ARHGEF11,3838,1.493005
SH2B1,5109,1.493599
SMC6,7358,1.493937
TEDC2,7526,1.494869
C9orf64,7873,1.49499
MAP3K13,3517,1.495344
NDRG2,6723,1.495551
SLC7A14,6860,1.49687
ZNF600,9118,1.497416
MKRN1,4966,1.498173
RPS6KL1,7743,1.49912
HUNK,5504,1.499231
RPL14,3463,1.499266
ROPN1L,7763,1.500762
ADGRL4,7020,1.501705
DPH6,8152,1.502052
MAN2A1,1601,1.503156
LRRC28,8614,1.504258
XPR1,3530,1.504777
NIPSNAP3B,6277,1.507348
MROH8,8844,1.508528
DPF2,2368,1.508998
CCNB3,8108,1.509095
LRRC59,6297,1.509339
TWIST1,2921,1.509741
INCENP,1380,1.510733
MAP3K20,5848,1.511553
CXCL1,1156,1.512483
FBXO8,5205,1.513623
GLS,1065,1.514615
ASMTL-AS1,7520,1.515924
ISCU,4908,1.516325
AMACR,4962,1.516902
STRIP2,6732,1.518309
LOC646903,9961,1.518691
TNFRSF1A,2865,1.519145
UBL4A,3160,1.519443
STX1B,8387,1.519842
ZNF366,9154,1.521931
EHD4,5512,1.521993
RALB,2328,1.522882
EVI5,3085,1.524136
ANKRD2,5211,1.525076
CAND2,4698,1.525194
PAIP2,5663,1.525842
EPB41L4A-AS2,5941,1.52644
PBLD,7005,1.526962
NEO1,1809,1.530407
CASP7,373,1.530418
IL18BP,3962,1.531923
CCDC74B,8239,1.53204
IL4R,1362,1.533528
TRAM1L1,8774,1.534201
PDXK,3266,1.534573
EPCAM,1583,1.53502
TMED7,5558,1.536931
SIRT2,4643,1.53841
TMEM59,3681,1.53911
ABHD5,5598,1.539472
MFAP3,1659,1.539798
PYROXD2,7997,1.539868
PTCHD4,9897,1.541446
FRMD4A,6381,1.543516
ETAA1,5922,1.544823
GNL1,1089,1.544868
ATL2,7042,1.547229
SNX24,5378,1.547465
CCDC25,6230,1.547949
SNED1,5121,1.548715
CMKLR1,535,1.548744
DNAJA3,3485,1.549268
MYSM1,8446,1.550273
FTCD,4336,1.550565
GLIPR2,9016,1.550679
ITPRIP,8118,1.551133
PSPH,2252,1.553202
TOB1,4000,1.554107
RPL23,3592,1.554195
KRT19,1505,1.555215
NOL8,6122,1.560122
SYMPK,3144,1.563023
ROM1,2409,1.563068
TCF3,2774,1.563119
PUS7,5946,1.563168
DGLUCY,7491,1.566057
ARFGEF2,4218,1.566627
EOGT,9546,1.56683
POLR3A,4467,1.567454
LIMS1,1545,1.568824
APLP1,149,1.572078
SLC4A10,6703,1.572516
BAG4,3683,1.574757
SECISBP2L,3788,1.575234
FAM13C,9328,1.575572
ADAT1,4933,1.575814
POLR2B,2098,1.577192
IRF5,1399,1.577239
ODF2L,6747,1.579335
VDAC2,2972,1.580833
CCDC18-AS1,10006,1.582369
DAPK3,664,1.583498
MTO1,5044,1.583885
NFE2L1,1817,1.584769
SLC30A9,4166,1.585997
MDH1B,8745,1.586263
TMEM132D,8583,1.587418
ITGA2B,1407,1.587492
UNC13D,9250,1.588315
TMEM187,3161,1.588319
NCF1C,9974,1.588326
PDGFRB,1980,1.588578
MMACHC,5111,1.588831
ATAD3B,7767,1.590219
POU3F4,2112,1.5948
CSTF2T,4805,1.594961
NKIRAS1,5367,1.595607
SAP30,3370,1.595685
CAMK2N1,6302,1.595982
GMPS,3378,1.596161
SLC14A1,2605,1.596591
EXPH5,4707,1.59707
H2AFJ,6421,1.597186
VPS36,5566,1.598292
EGLN3,8375,1.599955
PLXNB3,2080,1.60064
FGD4,8587,1.600777
GYG1,1189,1.601339
ENTPD5,417,1.601691
BCAT2,258,1.601704
MEF2D,1645,1.602706
PRELID3B,5557,1.60355
OPN4,8366,1.603756
ID3,1327,1.603865
SIRT1,4875,1.605206
ERG,861,1.605226
GLA,1057,1.605644
EPB41L4A,7011,1.606264
TLNRD1,6921,1.606309
ZNF23,3027,1.607806
ST8SIA5,5459,1.608157
QPCTL,6018,1.609268
PPP1R14B,5220,1.6121
BAMBI,5037,1.61241
SNX22,7432,1.612606
SERP2,9763,1.613135
UTP18,5596,1.613189
JPH3,6708,1.613231
CMPK1,5834,1.613576
UBE2Q2,8322,1.614522
ACER3,6275,1.615068
LTV1,8059,1.616256
KCNAB2,3238,1.616718
NACC2,8818,1.617246
EFCAB2,7887,1.618132
KCNQ1DN,6320,1.618524
EIF4A3,3814,1.620669
PNMA3,5475,1.621223
CACFD1,4451,1.621728
SPIRE1,6586,1.622104
RNF141,5544,1.622178
DBF4,4378,1.622915
CNTN5,5880,1.625155
RAB21,4670,1.625407
BMP2,282,1.626162
TRIM32,4649,1.62619
BTAF1,3462,1.626252
GFAP,1040,1.626818
TM7SF3,5847,1.628484
FRS2,4333,1.628644
WRN,3005,1.629409
DIO3OS,7028,1.631136
MYMK,9807,1.631425
CDC14B,3258,1.631608
NAALADL2,9407,1.631803
ADA2,5852,1.633412
HLA-DPA1,1235,1.633963
DTYMK,751,1.634377
PLS3,2074,1.635681
NTN1,3627,1.637182
PTDSS2,7632,1.637766
TSPAN12,4943,1.642906
BRPF3,5303,1.644068
RFC5,2376,1.647324
STX19,9872,1.647573
CEP41,8373,1.647671
MED14,3564,1.651804
SETMAR,2540,1.653675
CDC42EP1,4469,1.654121
VCPKMT,7317,1.654212
SFTPC,2544,1.654911
PLXNA4,8247,1.655027
KRCC1,5696,1.655588
GALNT13,8448,1.658196
SGCB,2547,1.658607
CEP290,7529,1.659344
KNDC1,8112,1.662308
FCHO1,4733,1.662404
CCND1,261,1.662918
DDIT4,5956,1.663389
ACTL8,7652,1.663406
RAD51AP2,9987,1.664502
IQCD,8490,1.664674
DNM2,728,1.665011
DHX57,8216,1.665765
SDHB,2532,1.665815
ATXN7L3B,9921,1.668096
RCC1L,7643,1.669345
IL15,1372,1.669583
L3MBTL3,7924,1.669659
COMMD3,4876,1.674078
COMMD7,8970,1.674754
PEX12,2000,1.675132
ERMARD,6426,1.676534
SYS1,8165,1.67757
PIWIL4,8872,1.677962
SGCE,3416,1.679872
EIF2AK1,5280,1.679946
ZNF329,7356,1.681478
PIP4P2,6314,1.682526
TTC33,4941,1.682799
TIGD2,9150,1.682859
CHRM2,495,1.684352
SLC38A3,4415,1.68536
FAM126B,9544,1.685849
TEP1,2797,1.685946
DNM3,5152,1.686918
PIGN,4945,1.689374
PROCR,4206,1.690242
DDX23,3624,1.692256
ZBTB7B,5569,1.692406
ZNF347,7968,1.69294
HADH,1203,1.693337
POLG,2097,1.693482
PPM1B,2127,1.694711
C12orf65,8246,1.695064
NDUFA12,6499,1.695737
FBXO7,5030,1.695954
CSRNP1,7084,1.696013
ARFIP1,5314,1.696054
SMG9,6504,1.69638
LCTL,9207,1.696455
TBX1,2760,1.698194
ZFP36,3014,1.698222
ZFR2,4770,1.698363
CCZ1P-OR7E38P,9802,1.701043
RUNX2,380,1.70135
TMEM79,7883,1.702697
ETFRF1,8881,1.703933
HDHD2,7804,1.706719
ALG11,9878,1.708469
PCM1,1951,1.709758
OPRL1,1904,1.710852
EEF1B2,783,1.711006
YTHDC2,7125,1.711707
IFFO2,8673,1.713121
PPA2,5267,1.713637
ELF1,816,1.713775
UGDH,2950,1.716547
TUBGCP6,8100,1.716676
ETV1,869,1.717182
CCNG2,397,1.717465
KLKB1,1491,1.718052
MBOAT1,9046,1.718891
ARHGAP23,6826,1.72166
ZNF304,6709,1.722043
C16orf72,5396,1.724413
MIA3,9725,1.725288
CNPPD1,5257,1.725408
COPZ2,5655,1.725609
WNK3,7181,1.726054
LATS2,5229,1.726345
ZNF25,9304,1.729863
LRP2,1564,1.730142
SLC22A10,9760,1.731326
ELP4,5239,1.731494
RFPL3S,4298,1.73206
NOMO1,4882,1.732179
PDZD4,6806,1.732469
PQLC3,8747,1.73257
CCT6B,4286,1.733792
PDZD8,8565,1.73387
SMYD4,8454,1.73519
ABT1,5435,1.736021
SZRD1,5170,1.736771
ACTR5,7458,1.737791
UHRF1BP1L,4700,1.739097
SOX10,2662,1.74027
PPFIBP2,3226,1.741041
ACE,675,1.741301
CD55,658,1.741826
PPARGC1B,8779,1.742224
MED22,2726,1.74334
PKD1L2,8431,1.744507
MAPKBP1,4668,1.746669
RRAD,2478,1.747003
CHMP1B,6657,1.747519
KIAA1522,6832,1.748703
SMPX,4990,1.748751
CD14,406,1.749737
TNFAIP2,2863,1.749797
DTD1,8308,1.749844
POLDIP3,7875,1.750308
GPR21,1110,1.750576
ABCB1,2020,1.75381
MAP9,7443,1.755914
ZNF100,9128,1.756757
PEX10,1999,1.759217
STAG3,4296,1.759443
ZMIZ2,7728,1.759824
EIF4EBP2,809,1.759881
LMBR1L,6397,1.75989
ANTXR1,7833,1.762585
AQP6,159,1.765338
RAPGEFL1,5647,1.765692
DRAM2,8699,1.766567
MSTO2P,9999,1.766651
KCNH2,1455,1.76674
KCNA2,1442,1.766771
MACROD1,5391,1.768557
SPOCK3,5542,1.770592
CDC25B,430,1.770738
SHPK,4997,1.771812
MEN1,1654,1.773094
ZNF619,9548,1.775235
TRAM1,4905,1.777061
NAP1L2,1769,1.781281
GFRA1,1043,1.78156
TMEM244,9390,1.782096
MYH14,7402,1.78302
ZNF654,6248,1.783433
BRD8,4366,1.78523
NUPL2,4454,1.786891
CNNM1,5223,1.789016
SHB,2559,1.792509
TTC8,8605,1.793386
KLHL8,6788,1.793391
RDX,2364,1.794189
CERK,7107,1.79449
NEFL,1804,1.797802
STMN1,1523,1.798154
NCAPG2,6047,1.798789
PERP,6999,1.798831
KIAA1755,8117,1.799429
MICALL2,7399,1.800075
GSTA4,1167,1.800621
N4BP1,3766,1.801561
STMN4,7640,1.802648
SLC6A8,2592,1.802899
G2E3,6351,1.804243
RETREG3,9114,1.804316
NSRP1,7810,1.805263
PAFAH1B2,1924,1.807896
ZNF488,8561,1.809342
CCDC181,6881,1.81009
L3MBTL2,7756,1.810775
MMP15,1682,1.812113
MYO7A,1758,1.812784
LPIN1,4748,1.812877
STK11IP,8438,1.81348
LETMD1,5068,1.814212
ATM,203,1.816193
PDLIM2,7043,1.8162
CTSB,631,1.817367
FAM182B,9986,1.817727
ZNF618,8471,1.822679
CCDC142,8013,1.822987
USP2,3488,1.823358
BCL7A,266,1.825895
NME5,3185,1.827111
CRYL1,5587,1.829019
SCG5,2550,1.829306
MARS,1613,1.830571
BID,276,1.831935
SASH1,4830,1.83203
ZNF235,3570,1.832632
NRG4,8900,1.833795
RPL9,2421,1.834722
SEMA3E,3785,1.836778
SPTLC2,3675,1.836987
WDFY2,8492,1.837405
FAM118A,6106,1.837523
RTN4,6661,1.83756
CD163,3583,1.837947
SLC20A2,2611,1.8383
SRF,2685,1.843044
BIN1,119,1.843208
SERPINB6,2029,1.843735
PLXNB1,2079,1.843956
HHATL,6734,1.844386
TMEM37,8850,1.846337
CRISPLD1,7740,1.846721
SMPD3,6310,1.847244
RARRES2,2344,1.848178
LEPR,1532,1.85
PER3,3390,1.850733
RPL13,2425,1.852051
TALDO1,2754,1.852807
ZBTB7C,9253,1.85335
FZD6,3177,1.855803
KMT2C,6909,1.857429
HEG1,6748,1.857894
TFDP1,2803,1.858535
CTPS1,629,1.860483
ACP6,5651,1.860877
FAM168B,8727,1.862482
RAB11FIP4,7915,1.863287
KEAP1,3833,1.863617
FAIM,6193,1.863733
NKD1,8103,1.863782
ZNF707,9583,1.864421
ZNF773,9721,1.864723
BTN3A2,4462,1.866081
PCDHB10,6513,1.866336
COMT,564,1.867089
AP1S3,8731,1.867702
CSMD3,8436,1.869886
CCDC65,8129,1.870725
ATP11C,9594,1.870739
VWA1,7131,1.872668
LHFPL6,4023,1.872827
SMC3,3498,1.873517
SPHK1,3397,1.873861
PSMC5,2239,1.874517
NAPG,3351,1.875008
TRMT10B,9075,1.876101
WDR70,6151,1.87664
RBM17,8077,1.877346
ARFGEF1,4219,1.878864
SLC25A15,4015,1.880164
FREM1,9077,1.880695
PSMB9,2233,1.880863
EAF2,6461,1.880893
FASTKD5,6953,1.881195
NDUFAF6,8810,1.883025
SEC13,2534,1.883736
WFDC2,4128,1.884444
PRKCSH,2179,1.884527
USP37,6852,1.884538
GPC2,9359,1.884838
GTPBP2,5983,1.885443
RECQL5,3617,1.886168
LRRC17,4053,1.886286
RRP8,4857,1.888429
RPL24,2432,1.888473
SGCA,2546,1.889099
CLHC1,8729,1.890625
PPP1CC,2130,1.891628
BRPF1,3095,1.892299
AP3B1,3254,1.892652
SPRED2,9234,1.897343
PPP1R3D,2134,1.897794
PARD3,6538,1.898212
DLG1,705,1.900184
CDK5RAP2,6415,1.900632
NOVA1,1854,1.90196
GCAT,4901,1.902857
PNMA2,4284,1.90413
PCF11,5785,1.904254
GAS8,1025,1.905331
VANGL1,7687,1.905815
FFAR1,1118,1.907247
HNRNPUL1,4455,1.911414
CRYGD,599,1.911612
PDYN,1991,1.912151
RNF219,7309,1.912439
KCNJ10,1463,1.913932
C14orf93,6969,1.914257
KCNJ14,1466,1.915199
HPF1,6089,1.918453
GSK3B,1163,1.919057
MANBA,1603,1.920258
SEMA3A,4114,1.920544
AFDN-DT,9969,1.920641
PACSIN2,4527,1.920924
KIAA1107,4807,1.924395
PHLDB2,8157,1.925252
RPS4Y1,2453,1.926605
TRIM9,8419,1.926941
ZNF678,9625,1.92762
DUSP11,3206,1.929602
RXRB,2490,1.929933
DST,293,1.933157
CNTNAP4,8115,1.933509
TRAPPC11,6967,1.935313
CDC42EP2,4145,1.935891
TUFT1,2918,1.937411
C21orf58,5886,1.939358
VPS72,2781,1.939391
GRIP2,7620,1.942571
SMDT1,8259,1.943223
PDZRN3,4678,1.944491
GLRX2,5563,1.945451
ITGAE,1412,1.949351
KAT6A,3117,1.950929
KCNIP4,7581,1.954032
G3BP1,4003,1.9568
CACNG7,6924,1.957444
TBCC,2763,1.957544
FBXO11,7533,1.958237
TMEM209,8047,1.959581
UBAP1,5672,1.959674
BMP7,284,1.960407
STK26,5846,1.962314
MKRN3,3040,1.963951
IPO5,1501,1.965703
ZNF532,6207,1.966082
LARP1B,6170,1.967074
MXD4,4242,1.968639
PYROXD1,7457,1.969195
PPIF,3982,1.971409
CHD4,484,1.971908
RBL1,2354,1.972152
PLEKHA2,6929,1.973047
NKX2-2,1837,1.973984
TFF3,2804,1.97482
AGT,87,1.97516
ARHGAP21,6801,1.975656
MLYCD,4880,1.977228
RAB40C,6875,1.97753
SCAMP1,3679,1.980144
ACTN4,33,1.980479
FUCA2,977,1.980819
LANCL1,4091,1.981032
ABCA7,4102,1.981559
SESN2,7739,1.98395
POU3F3,2111,1.984204
ERI2,8378,1.985336
NTN5,8653,1.985743
JAKMIP2,3840,1.986562
ENPP4,4609,1.988139
SLC9A9,9545,1.988627
IL10RB,1367,1.98981
NR3C2,1680,1.990189
EBF1,767,1.99263
SLC8B1,7497,1.992979
RELL2,9572,1.993482
DTX3,9199,1.993637
ADSS,75,1.994721
RAI1,4301,1.996196
ZNF629,4847,1.996446
IGDCC4,6866,1.997133
ZRANB1,6000,2.000242
HMGN1,1253,2.001613
BCL9L,9474,2.001998
SRARP,8967,2.002771
GPD1,1098,2.006335
FRY,3994,2.006345
DEPDC5,3765,2.008505
ARL6IP6,8995,2.008841
UBE2D1,2933,2.009513
TYK2,2924,2.010543
MX2,1734,2.011278
SLC38A10,8632,2.012178
NCKIPSD,5765,2.012505
RPL36A,2446,2.012686
UBE2QL1,8781,2.013908
ZNF471,6792,2.014112
USP42,7824,2.017048
CASP4,371,2.019522
KLC2,7120,2.020721
OAS1,1887,2.022313
THOC5,3264,2.023445
TTC21A,9217,2.0237
DPH3,9558,2.025921
DNMT1,729,2.02601
TRIM13,4034,2.026787
ADCY1,48,2.028229
RP9P,9892,2.032231
SLC6A20,5991,2.033249
TMEM216,5668,2.03501
TADA2B,8349,2.035575
ASCC3,4405,2.036164
GCC2,3741,2.036398
FAM163B,9939,2.037196
CA7,331,2.039664
CCNE1,395,2.040192
MEGF8,796,2.042011
DUSP7,758,2.042822
LZIC,7906,2.043498
POLR1D,5585,2.043638
NOP2,1846,2.045351
LRIG1,5132,2.046502
EMBP1,9962,2.04812
MKNK1,3269,2.048168
CHCHD7,7269,2.04826
ESYT1,4839,2.049945
PTPRB,2275,2.050034
HIST2H2BE,3182,2.05097
SFT2D1,8403,2.051869
SCARB2,412,2.051962
TJP2,3622,2.052163
FAM104B,8201,2.052537
ATN1,742,2.053338
EML6,9837,2.055421
USP46,7129,2.056583
HBB,1207,2.058076
CASP10,375,2.060249
C2,316,2.060504
MOK,2324,2.061696
